event_id,timestamp,gateway,user,src_ip,assigned_ip,action,result,mfa,geo,device_id,raw
vpn-20260706-007519,2026-07-02T00:47:16+08:00,vpn-gw-01,liu.qiang,203.0.113.17,10.20.25.205,logout,success,passed,CN-Shenzhen,dev-4058,vpn user=liu.qiang result=success
vpn-20260706-003161,2026-07-02T00:48:03+08:00,vpn-gw-01,chen.yu,198.51.100.160,10.20.25.193,reauth,success,passed,CN-Shenzhen,dev-9462,vpn user=chen.yu result=success
vpn-20260706-002701,2026-07-02T00:48:24+08:00,vpn-gw-01,chen.yu,192.0.2.69,10.20.25.59,login,success,passed,SG-Singapore,dev-8318,vpn user=chen.yu result=success
vpn-20260706-000669,2026-07-02T00:48:26+08:00,vpn-gw-01,wang.mei,192.0.2.24,10.20.25.162,login,success,passed,SG-Singapore,dev-3139,vpn user=wang.mei result=success
vpn-20260706-001507,2026-07-02T00:49:50+08:00,vpn-gw-01,zhang.wei,198.51.100.172,10.20.25.91,logout,success,passed,CN-Shanghai,dev-7785,vpn user=zhang.wei result=success
vpn-20260706-004938,2026-07-02T00:49:51+08:00,vpn-gw-01,zhang.wei,203.0.113.196,10.20.25.126,login,success,passed,CN-Shanghai,dev-7220,vpn user=zhang.wei result=success
vpn-20260706-010791,2026-07-02T00:49:56+08:00,vpn-gw-01,svc_backup,192.0.2.32,10.20.25.148,logout,success,passed,CN-Hangzhou,dev-1611,vpn user=svc_backup result=success
vpn-20260706-008390,2026-07-02T00:50:28+08:00,vpn-gw-01,chen.yu,192.0.2.114,10.20.25.92,login,success,passed,JP-Tokyo,dev-3327,vpn user=chen.yu result=success
vpn-20260706-011539,2026-07-02T00:50:53+08:00,vpn-gw-01,zhang.wei,198.51.100.28,10.20.25.229,login,success,passed,CN-Shenzhen,dev-2854,vpn user=zhang.wei result=success
vpn-20260706-001688,2026-07-02T00:51:30+08:00,vpn-gw-01,wang.mei,198.51.100.96,10.20.25.226,logout,success,passed,SG-Singapore,dev-1734,vpn user=wang.mei result=success
vpn-20260706-013612,2026-07-02T00:51:35+08:00,vpn-gw-01,wang.mei,198.51.100.226,10.20.25.52,login,success,passed,CN-Beijing,dev-6705,vpn user=wang.mei result=success
vpn-20260706-012967,2026-07-02T00:51:57+08:00,vpn-gw-01,wang.mei,192.0.2.95,10.20.25.42,login,success,passed,JP-Tokyo,dev-5779,vpn user=wang.mei result=success
vpn-20260706-002022,2026-07-02T00:52:25+08:00,vpn-gw-01,zhang.wei,192.0.2.146,10.20.25.144,reauth,success,passed,JP-Tokyo,dev-7795,vpn user=zhang.wei result=success
vpn-20260706-001831,2026-07-02T00:52:47+08:00,vpn-gw-01,svc_backup,192.0.2.16,10.20.25.48,logout,success,passed,CN-Beijing,dev-9410,vpn user=svc_backup result=success
vpn-20260706-007685,2026-07-02T00:52:59+08:00,vpn-gw-01,chen.yu,192.0.2.143,10.20.25.121,logout,success,passed,JP-Tokyo,dev-3267,vpn user=chen.yu result=success
vpn-20260706-003694,2026-07-02T00:53:23+08:00,vpn-gw-01,liu.qiang,198.51.100.182,10.20.25.213,reauth,success,passed,CN-Beijing,dev-6584,vpn user=liu.qiang result=success
vpn-20260706-008288,2026-07-02T00:53:40+08:00,vpn-gw-01,zhang.wei,203.0.113.36,10.20.25.213,logout,success,passed,CN-Hangzhou,dev-1408,vpn user=zhang.wei result=success
vpn-20260706-001591,2026-07-02T00:54:12+08:00,vpn-gw-01,wang.mei,192.0.2.94,10.20.25.26,reauth,success,passed,SG-Singapore,dev-3371,vpn user=wang.mei result=success
vpn-20260706-008997,2026-07-02T00:54:30+08:00,vpn-gw-01,admin.li,198.51.100.80,,reauth,failed,timeout,CN-Beijing,dev-3728,vpn user=admin.li result=failed
vpn-20260706-004940,2026-07-02T00:55:11+08:00,vpn-gw-01,wang.mei,198.51.100.120,10.20.25.170,logout,success,passed,SG-Singapore,dev-5627,vpn user=wang.mei result=success
vpn-20260706-013614,2026-07-02T00:55:11+08:00,vpn-gw-01,zhang.wei,203.0.113.200,10.20.25.56,reauth,success,passed,CN-Shenzhen,dev-3410,vpn user=zhang.wei result=success
vpn-20260706-000505,2026-07-02T00:55:28+08:00,vpn-gw-01,svc_backup,203.0.113.73,,logout,failed,failed,CN-Hangzhou,dev-2812,vpn user=svc_backup result=failed
vpn-20260706-007477,2026-07-02T00:55:42+08:00,vpn-gw-01,svc_backup,198.51.100.123,10.20.25.34,reauth,success,passed,CN-Shanghai,dev-8104,vpn user=svc_backup result=success
vpn-20260706-011065,2026-07-02T00:56:15+08:00,vpn-gw-01,chen.yu,203.0.113.166,10.20.25.79,login,success,passed,CN-Shenzhen,dev-2903,vpn user=chen.yu result=success
vpn-20260706-008611,2026-07-02T00:57:26+08:00,vpn-gw-01,chen.yu,198.51.100.138,10.20.25.127,logout,success,passed,CN-Beijing,dev-1824,vpn user=chen.yu result=success
vpn-20260706-005637,2026-07-02T00:57:44+08:00,vpn-gw-01,admin.li,192.0.2.233,,reauth,failed,timeout,CN-Hangzhou,dev-6377,vpn user=admin.li result=failed
vpn-20260706-010500,2026-07-02T00:58:00+08:00,vpn-gw-01,wang.mei,198.51.100.84,10.20.25.37,reauth,success,passed,JP-Tokyo,dev-3585,vpn user=wang.mei result=success
vpn-20260706-010995,2026-07-02T00:58:12+08:00,vpn-gw-01,admin.li,198.51.100.179,10.20.25.179,logout,success,passed,JP-Tokyo,dev-8769,vpn user=admin.li result=success
vpn-20260706-012257,2026-07-02T00:59:17+08:00,vpn-gw-01,admin.li,198.51.100.64,10.20.25.142,login,success,passed,CN-Beijing,dev-6794,vpn user=admin.li result=success
vpn-20260706-009981,2026-07-02T00:59:28+08:00,vpn-gw-01,wang.mei,192.0.2.37,,logout,failed,failed,SG-Singapore,dev-3325,vpn user=wang.mei result=failed
vpn-20260706-006242,2026-07-02T01:00:12+08:00,vpn-gw-01,svc_backup,198.51.100.79,10.20.25.115,logout,success,passed,CN-Shanghai,dev-2882,vpn user=svc_backup result=success
vpn-20260706-012556,2026-07-02T01:01:01+08:00,vpn-gw-01,svc_backup,198.51.100.123,10.20.25.122,logout,success,passed,CN-Shanghai,dev-7087,vpn user=svc_backup result=success
vpn-20260706-001435,2026-07-02T01:01:41+08:00,vpn-gw-01,wang.mei,203.0.113.76,,reauth,failed,timeout,JP-Tokyo,dev-4572,vpn user=wang.mei result=failed
vpn-20260706-007303,2026-07-02T01:01:41+08:00,vpn-gw-01,svc_backup,192.0.2.51,10.20.25.58,login,success,passed,CN-Shenzhen,dev-8133,vpn user=svc_backup result=success
vpn-20260706-007911,2026-07-02T01:02:24+08:00,vpn-gw-01,zhang.wei,192.0.2.178,10.20.25.110,logout,success,passed,CN-Shanghai,dev-7918,vpn user=zhang.wei result=success
vpn-20260706-004679,2026-07-02T01:02:29+08:00,vpn-gw-01,liu.qiang,192.0.2.232,10.20.25.64,logout,success,passed,CN-Shenzhen,dev-2233,vpn user=liu.qiang result=success
vpn-20260706-005374,2026-07-02T01:02:30+08:00,vpn-gw-01,admin.li,192.0.2.133,10.20.25.85,reauth,success,passed,CN-Hangzhou,dev-9145,vpn user=admin.li result=success
vpn-20260706-002141,2026-07-02T01:02:48+08:00,vpn-gw-01,wang.mei,198.51.100.132,10.20.25.26,login,success,passed,CN-Hangzhou,dev-6361,vpn user=wang.mei result=success
vpn-20260706-012374,2026-07-02T01:02:52+08:00,vpn-gw-01,zhang.wei,203.0.113.176,10.20.25.44,logout,success,passed,CN-Hangzhou,dev-7263,vpn user=zhang.wei result=success
vpn-20260706-006544,2026-07-02T01:03:06+08:00,vpn-gw-01,wang.mei,198.51.100.24,10.20.25.16,logout,success,passed,CN-Shenzhen,dev-7481,vpn user=wang.mei result=success
vpn-20260706-015811,2026-07-02T01:03:49+08:00,vpn-gw-01,zhang.wei,203.0.113.196,10.20.25.122,reauth,success,passed,CN-Shenzhen,dev-1036,vpn user=zhang.wei result=success
vpn-20260706-013314,2026-07-02T01:03:59+08:00,vpn-gw-01,chen.yu,203.0.113.138,10.20.25.155,login,success,passed,SG-Singapore,dev-9160,vpn user=chen.yu result=success
vpn-20260706-003326,2026-07-02T01:04:01+08:00,vpn-gw-01,chen.yu,203.0.113.72,10.20.25.164,login,success,passed,CN-Beijing,dev-8261,vpn user=chen.yu result=success
vpn-20260706-008985,2026-07-02T01:05:42+08:00,vpn-gw-01,svc_backup,192.0.2.219,10.20.25.68,logout,success,passed,CN-Hangzhou,dev-5605,vpn user=svc_backup result=success
vpn-20260706-015438,2026-07-02T01:05:54+08:00,vpn-gw-01,svc_backup,192.0.2.142,,login,failed,failed,CN-Shanghai,dev-2674,vpn user=svc_backup result=failed
vpn-20260706-004000,2026-07-02T01:06:31+08:00,vpn-gw-01,zhang.wei,198.51.100.140,10.20.25.105,logout,success,passed,CN-Shenzhen,dev-5757,vpn user=zhang.wei result=success
vpn-20260706-004482,2026-07-02T01:06:33+08:00,vpn-gw-01,chen.yu,203.0.113.85,10.20.25.130,login,success,passed,CN-Beijing,dev-3815,vpn user=chen.yu result=success
vpn-20260706-009873,2026-07-02T01:06:49+08:00,vpn-gw-01,chen.yu,198.51.100.41,10.20.25.77,logout,success,passed,SG-Singapore,dev-3473,vpn user=chen.yu result=success
vpn-20260706-009525,2026-07-02T01:07:28+08:00,vpn-gw-01,admin.li,192.0.2.218,,logout,failed,failed,SG-Singapore,dev-7833,vpn user=admin.li result=failed
vpn-20260706-000155,2026-07-02T01:07:45+08:00,vpn-gw-01,admin.li,203.0.113.172,10.20.25.217,login,success,passed,JP-Tokyo,dev-9912,vpn user=admin.li result=success
vpn-20260706-009246,2026-07-02T01:08:11+08:00,vpn-gw-01,wang.mei,192.0.2.179,10.20.25.167,logout,success,passed,CN-Hangzhou,dev-6473,vpn user=wang.mei result=success
vpn-20260706-014355,2026-07-02T01:08:18+08:00,vpn-gw-01,chen.yu,192.0.2.141,10.20.25.33,reauth,success,passed,CN-Shenzhen,dev-3407,vpn user=chen.yu result=success
vpn-20260706-015508,2026-07-02T01:08:18+08:00,vpn-gw-01,svc_backup,203.0.113.72,10.20.25.137,logout,success,passed,JP-Tokyo,dev-9961,vpn user=svc_backup result=success
vpn-20260706-015996,2026-07-02T01:08:23+08:00,vpn-gw-01,chen.yu,192.0.2.140,10.20.25.27,logout,success,passed,JP-Tokyo,dev-5056,vpn user=chen.yu result=success
vpn-20260706-010438,2026-07-02T01:08:24+08:00,vpn-gw-01,zhang.wei,192.0.2.124,10.20.25.125,login,success,passed,CN-Hangzhou,dev-8376,vpn user=zhang.wei result=success
vpn-20260706-001556,2026-07-02T01:08:44+08:00,vpn-gw-01,liu.qiang,203.0.113.104,10.20.25.88,login,success,passed,JP-Tokyo,dev-9229,vpn user=liu.qiang result=success
vpn-20260706-000219,2026-07-02T01:08:50+08:00,vpn-gw-01,admin.li,192.0.2.46,10.20.25.147,logout,success,passed,CN-Shenzhen,dev-8225,vpn user=admin.li result=success
vpn-20260706-013561,2026-07-02T01:08:59+08:00,vpn-gw-01,zhang.wei,203.0.113.237,10.20.25.19,login,success,passed,CN-Hangzhou,dev-6675,vpn user=zhang.wei result=success
vpn-20260706-000013,2026-07-02T01:09:02+08:00,vpn-gw-01,zhang.wei,192.0.2.185,10.20.25.177,login,success,passed,CN-Shanghai,dev-3391,vpn user=zhang.wei result=success
vpn-20260706-015780,2026-07-02T01:09:36+08:00,vpn-gw-01,zhang.wei,203.0.113.191,10.20.25.238,logout,success,passed,CN-Shenzhen,dev-4390,vpn user=zhang.wei result=success
vpn-20260706-007284,2026-07-02T01:10:30+08:00,vpn-gw-01,liu.qiang,203.0.113.65,10.20.25.93,logout,success,passed,CN-Hangzhou,dev-6136,vpn user=liu.qiang result=success
vpn-20260706-000608,2026-07-02T01:10:31+08:00,vpn-gw-01,wang.mei,198.51.100.213,10.20.25.185,reauth,success,passed,CN-Shanghai,dev-6805,vpn user=wang.mei result=success
vpn-20260706-009226,2026-07-02T01:10:41+08:00,vpn-gw-01,zhang.wei,192.0.2.163,10.20.25.155,logout,success,passed,CN-Shenzhen,dev-8612,vpn user=zhang.wei result=success
vpn-20260706-015794,2026-07-02T01:11:00+08:00,vpn-gw-01,zhang.wei,198.51.100.63,10.20.25.117,reauth,success,passed,CN-Beijing,dev-7672,vpn user=zhang.wei result=success
vpn-20260706-015337,2026-07-02T01:11:19+08:00,vpn-gw-01,wang.mei,203.0.113.216,10.20.25.188,logout,success,passed,JP-Tokyo,dev-9159,vpn user=wang.mei result=success
vpn-20260706-012456,2026-07-02T01:14:48+08:00,vpn-gw-01,chen.yu,203.0.113.207,10.20.25.83,login,success,passed,CN-Shanghai,dev-8175,vpn user=chen.yu result=success
vpn-20260706-003480,2026-07-02T01:14:52+08:00,vpn-gw-01,zhang.wei,203.0.113.70,10.20.25.96,logout,success,passed,SG-Singapore,dev-1115,vpn user=zhang.wei result=success
vpn-20260706-009105,2026-07-02T01:15:06+08:00,vpn-gw-01,liu.qiang,198.51.100.131,10.20.25.95,logout,success,passed,SG-Singapore,dev-9271,vpn user=liu.qiang result=success
vpn-20260706-007045,2026-07-02T01:16:02+08:00,vpn-gw-01,wang.mei,203.0.113.30,10.20.25.82,reauth,success,passed,CN-Hangzhou,dev-4728,vpn user=wang.mei result=success
vpn-20260706-005293,2026-07-02T01:17:30+08:00,vpn-gw-01,chen.yu,192.0.2.67,10.20.25.178,reauth,success,passed,CN-Beijing,dev-1305,vpn user=chen.yu result=success
vpn-20260706-011839,2026-07-02T01:18:02+08:00,vpn-gw-01,chen.yu,192.0.2.153,10.20.25.104,reauth,success,passed,CN-Hangzhou,dev-3477,vpn user=chen.yu result=success
vpn-20260706-007944,2026-07-02T01:18:56+08:00,vpn-gw-01,wang.mei,198.51.100.30,10.20.25.136,login,success,passed,JP-Tokyo,dev-8207,vpn user=wang.mei result=success
vpn-20260706-008754,2026-07-02T01:19:08+08:00,vpn-gw-01,admin.li,198.51.100.42,10.20.25.148,login,success,passed,CN-Beijing,dev-2625,vpn user=admin.li result=success
vpn-20260706-011181,2026-07-02T01:19:27+08:00,vpn-gw-01,wang.mei,198.51.100.77,10.20.25.236,logout,success,passed,CN-Beijing,dev-2057,vpn user=wang.mei result=success
vpn-20260706-010623,2026-07-02T01:19:37+08:00,vpn-gw-01,svc_backup,198.51.100.156,10.20.25.116,logout,success,passed,CN-Hangzhou,dev-5519,vpn user=svc_backup result=success
vpn-20260706-008472,2026-07-02T01:19:49+08:00,vpn-gw-01,svc_backup,198.51.100.192,10.20.25.41,logout,success,passed,JP-Tokyo,dev-9669,vpn user=svc_backup result=success
vpn-20260706-000976,2026-07-02T01:19:55+08:00,vpn-gw-01,zhang.wei,192.0.2.131,10.20.25.29,logout,success,passed,CN-Shenzhen,dev-2268,vpn user=zhang.wei result=success
vpn-20260706-003833,2026-07-02T01:20:14+08:00,vpn-gw-01,zhang.wei,198.51.100.156,10.20.25.14,login,success,passed,CN-Beijing,dev-8194,vpn user=zhang.wei result=success
vpn-20260706-009891,2026-07-02T01:20:32+08:00,vpn-gw-01,wang.mei,192.0.2.67,,logout,failed,failed,CN-Shenzhen,dev-6139,vpn user=wang.mei result=failed
vpn-20260706-007059,2026-07-02T01:21:09+08:00,vpn-gw-01,liu.qiang,203.0.113.157,10.20.25.37,reauth,success,passed,JP-Tokyo,dev-6657,vpn user=liu.qiang result=success
vpn-20260706-011967,2026-07-02T01:22:10+08:00,vpn-gw-01,wang.mei,192.0.2.215,10.20.25.175,reauth,success,passed,CN-Beijing,dev-1239,vpn user=wang.mei result=success
vpn-20260706-010121,2026-07-02T01:22:38+08:00,vpn-gw-01,svc_backup,192.0.2.92,,logout,failed,failed,CN-Shanghai,dev-1112,vpn user=svc_backup result=failed
vpn-20260706-009543,2026-07-02T01:22:39+08:00,vpn-gw-01,liu.qiang,192.0.2.236,10.20.25.131,reauth,success,passed,CN-Hangzhou,dev-4478,vpn user=liu.qiang result=success
vpn-20260706-015498,2026-07-02T01:22:41+08:00,vpn-gw-01,liu.qiang,198.51.100.19,10.20.25.87,login,success,passed,JP-Tokyo,dev-2437,vpn user=liu.qiang result=success
vpn-20260706-001163,2026-07-02T01:22:53+08:00,vpn-gw-01,chen.yu,192.0.2.68,10.20.25.106,login,success,passed,CN-Shanghai,dev-5687,vpn user=chen.yu result=success
vpn-20260706-000447,2026-07-02T01:23:06+08:00,vpn-gw-01,chen.yu,192.0.2.107,10.20.25.230,reauth,success,passed,CN-Hangzhou,dev-9262,vpn user=chen.yu result=success
vpn-20260706-009127,2026-07-02T01:23:11+08:00,vpn-gw-01,liu.qiang,192.0.2.191,10.20.25.218,login,success,passed,CN-Shanghai,dev-6175,vpn user=liu.qiang result=success
vpn-20260706-012890,2026-07-02T01:23:18+08:00,vpn-gw-01,liu.qiang,192.0.2.124,10.20.25.107,reauth,success,passed,SG-Singapore,dev-1732,vpn user=liu.qiang result=success
vpn-20260706-007300,2026-07-02T01:23:40+08:00,vpn-gw-01,wang.mei,192.0.2.13,10.20.25.51,logout,success,passed,SG-Singapore,dev-4345,vpn user=wang.mei result=success
vpn-20260706-003379,2026-07-02T01:24:07+08:00,vpn-gw-01,svc_backup,192.0.2.137,10.20.25.90,reauth,success,passed,SG-Singapore,dev-6985,vpn user=svc_backup result=success
vpn-20260706-013559,2026-07-02T01:25:35+08:00,vpn-gw-01,liu.qiang,192.0.2.122,10.20.25.21,reauth,success,passed,JP-Tokyo,dev-1913,vpn user=liu.qiang result=success
vpn-20260706-014000,2026-07-02T01:25:52+08:00,vpn-gw-01,liu.qiang,192.0.2.29,10.20.25.115,logout,success,passed,CN-Shenzhen,dev-6645,vpn user=liu.qiang result=success
vpn-20260706-000515,2026-07-02T01:26:39+08:00,vpn-gw-01,liu.qiang,192.0.2.200,10.20.25.68,login,success,passed,CN-Hangzhou,dev-5801,vpn user=liu.qiang result=success
vpn-20260706-001328,2026-07-02T01:27:08+08:00,vpn-gw-01,liu.qiang,198.51.100.147,10.20.25.45,logout,success,passed,JP-Tokyo,dev-2975,vpn user=liu.qiang result=success
vpn-20260706-009056,2026-07-02T01:27:26+08:00,vpn-gw-01,liu.qiang,192.0.2.22,10.20.25.217,login,success,passed,JP-Tokyo,dev-8229,vpn user=liu.qiang result=success
vpn-20260706-006086,2026-07-02T01:27:37+08:00,vpn-gw-01,svc_backup,198.51.100.225,,login,failed,failed,CN-Beijing,dev-1730,vpn user=svc_backup result=failed
vpn-20260706-014742,2026-07-02T01:28:04+08:00,vpn-gw-01,liu.qiang,192.0.2.82,10.20.25.10,reauth,success,passed,SG-Singapore,dev-8851,vpn user=liu.qiang result=success
vpn-20260706-000483,2026-07-02T01:28:38+08:00,vpn-gw-01,admin.li,198.51.100.195,10.20.25.51,logout,success,passed,CN-Hangzhou,dev-5337,vpn user=admin.li result=success
vpn-20260706-000721,2026-07-02T01:28:49+08:00,vpn-gw-01,wang.mei,198.51.100.170,10.20.25.89,logout,success,passed,CN-Hangzhou,dev-8470,vpn user=wang.mei result=success
vpn-20260706-013748,2026-07-02T01:29:05+08:00,vpn-gw-01,wang.mei,192.0.2.19,,reauth,failed,timeout,CN-Shanghai,dev-7442,vpn user=wang.mei result=failed
vpn-20260706-014120,2026-07-02T01:29:24+08:00,vpn-gw-01,wang.mei,198.51.100.88,10.20.25.161,reauth,success,passed,SG-Singapore,dev-8985,vpn user=wang.mei result=success
vpn-20260706-004553,2026-07-02T01:29:51+08:00,vpn-gw-01,liu.qiang,198.51.100.215,10.20.25.233,reauth,success,passed,CN-Shanghai,dev-5201,vpn user=liu.qiang result=success
vpn-20260706-012859,2026-07-02T01:29:53+08:00,vpn-gw-01,zhang.wei,192.0.2.104,10.20.25.207,login,success,passed,SG-Singapore,dev-3673,vpn user=zhang.wei result=success
vpn-20260706-015258,2026-07-02T01:30:05+08:00,vpn-gw-01,admin.li,198.51.100.157,10.20.25.80,login,success,passed,JP-Tokyo,dev-3589,vpn user=admin.li result=success
vpn-20260706-010308,2026-07-02T01:30:37+08:00,vpn-gw-01,admin.li,192.0.2.142,,reauth,failed,timeout,JP-Tokyo,dev-3235,vpn user=admin.li result=failed
vpn-20260706-010736,2026-07-02T01:30:59+08:00,vpn-gw-01,wang.mei,192.0.2.43,,logout,failed,failed,CN-Shenzhen,dev-1041,vpn user=wang.mei result=failed
vpn-20260706-012331,2026-07-02T01:31:02+08:00,vpn-gw-01,admin.li,192.0.2.22,10.20.25.195,login,success,passed,JP-Tokyo,dev-9953,vpn user=admin.li result=success
vpn-20260706-001776,2026-07-02T01:31:08+08:00,vpn-gw-01,zhang.wei,192.0.2.115,10.20.25.140,logout,success,passed,SG-Singapore,dev-4706,vpn user=zhang.wei result=success
vpn-20260706-002962,2026-07-02T01:31:18+08:00,vpn-gw-01,chen.yu,192.0.2.94,10.20.25.117,logout,success,passed,JP-Tokyo,dev-8020,vpn user=chen.yu result=success
vpn-20260706-011753,2026-07-02T01:31:42+08:00,vpn-gw-01,liu.qiang,198.51.100.133,10.20.25.38,reauth,success,passed,CN-Shanghai,dev-8128,vpn user=liu.qiang result=success
vpn-20260706-002384,2026-07-02T01:32:03+08:00,vpn-gw-01,wang.mei,192.0.2.143,10.20.25.36,login,success,passed,SG-Singapore,dev-7995,vpn user=wang.mei result=success
vpn-20260706-014323,2026-07-02T01:32:04+08:00,vpn-gw-01,liu.qiang,198.51.100.188,10.20.25.145,logout,success,passed,JP-Tokyo,dev-7583,vpn user=liu.qiang result=success
vpn-20260706-008412,2026-07-02T01:32:08+08:00,vpn-gw-01,zhang.wei,192.0.2.209,10.20.25.135,login,success,passed,SG-Singapore,dev-5521,vpn user=zhang.wei result=success
vpn-20260706-005239,2026-07-02T01:33:13+08:00,vpn-gw-01,chen.yu,198.51.100.79,10.20.25.239,logout,success,passed,JP-Tokyo,dev-5118,vpn user=chen.yu result=success
vpn-20260706-001790,2026-07-02T01:33:32+08:00,vpn-gw-01,zhang.wei,203.0.113.68,10.20.25.68,login,success,passed,CN-Hangzhou,dev-2913,vpn user=zhang.wei result=success
vpn-20260706-011857,2026-07-02T01:33:36+08:00,vpn-gw-01,wang.mei,192.0.2.83,10.20.25.223,reauth,success,passed,CN-Hangzhou,dev-1142,vpn user=wang.mei result=success
vpn-20260706-004160,2026-07-02T01:35:24+08:00,vpn-gw-01,zhang.wei,198.51.100.55,10.20.25.47,reauth,success,passed,CN-Hangzhou,dev-9112,vpn user=zhang.wei result=success
vpn-20260706-003611,2026-07-02T01:35:59+08:00,vpn-gw-01,chen.yu,203.0.113.95,10.20.25.49,reauth,success,passed,CN-Beijing,dev-5906,vpn user=chen.yu result=success
vpn-20260706-005415,2026-07-02T01:36:15+08:00,vpn-gw-01,zhang.wei,198.51.100.232,10.20.25.141,logout,success,passed,SG-Singapore,dev-5113,vpn user=zhang.wei result=success
vpn-20260706-007225,2026-07-02T01:36:15+08:00,vpn-gw-01,chen.yu,192.0.2.67,10.20.25.95,logout,success,passed,CN-Shenzhen,dev-1632,vpn user=chen.yu result=success
vpn-20260706-004574,2026-07-02T01:36:26+08:00,vpn-gw-01,wang.mei,192.0.2.130,10.20.25.29,logout,success,passed,CN-Shanghai,dev-9438,vpn user=wang.mei result=success
vpn-20260706-015360,2026-07-02T01:36:27+08:00,vpn-gw-01,liu.qiang,198.51.100.36,10.20.25.197,reauth,success,passed,CN-Hangzhou,dev-2229,vpn user=liu.qiang result=success
vpn-20260706-005742,2026-07-02T01:36:52+08:00,vpn-gw-01,chen.yu,203.0.113.181,10.20.25.123,logout,success,passed,JP-Tokyo,dev-6034,vpn user=chen.yu result=success
vpn-20260706-007510,2026-07-02T01:37:27+08:00,vpn-gw-01,liu.qiang,192.0.2.49,10.20.25.189,login,success,passed,CN-Hangzhou,dev-2620,vpn user=liu.qiang result=success
vpn-20260706-005451,2026-07-02T01:37:32+08:00,vpn-gw-01,admin.li,198.51.100.212,10.20.25.219,login,success,passed,JP-Tokyo,dev-8377,vpn user=admin.li result=success
vpn-20260706-003436,2026-07-02T01:38:14+08:00,vpn-gw-01,liu.qiang,203.0.113.78,10.20.25.63,reauth,success,passed,CN-Hangzhou,dev-9289,vpn user=liu.qiang result=success
