event_id,timestamp,scanner,target_ip,plugin_id,severity,title,result,raw
vuln-20260706-008746,2026-07-02T00:15:49+08:00,10.20.90.21,10.20.60.21,95751,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-006921,2026-07-02T00:15:50+08:00,10.20.90.21,10.20.30.21,64150,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-010007,2026-07-02T00:15:50+08:00,10.20.90.21,10.20.60.21,54970,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-012142,2026-07-02T00:15:50+08:00,10.20.90.21,10.20.10.22,83393,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-013150,2026-07-02T00:15:50+08:00,10.20.90.21,10.20.30.21,97680,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-013751,2026-07-02T00:15:50+08:00,10.20.90.21,10.20.30.21,45304,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-000894,2026-07-02T00:15:51+08:00,10.20.90.21,10.20.30.21,18467,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-012152,2026-07-02T00:15:51+08:00,10.20.90.21,10.20.60.21,94007,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-015402,2026-07-02T00:15:51+08:00,10.20.90.21,10.20.30.21,80531,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-001050,2026-07-02T00:15:52+08:00,10.20.90.21,10.20.30.21,52084,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006386,2026-07-02T00:15:52+08:00,10.20.90.21,10.20.30.21,44717,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006864,2026-07-02T00:15:52+08:00,10.20.90.21,10.20.60.21,53785,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-011163,2026-07-02T00:15:52+08:00,10.20.90.21,10.20.10.22,90355,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-012619,2026-07-02T00:15:52+08:00,10.20.90.21,10.20.10.21,62256,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-000050,2026-07-02T00:15:53+08:00,10.20.90.21,10.20.30.21,70995,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-001533,2026-07-02T00:15:53+08:00,10.20.90.21,10.20.10.21,87853,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-002023,2026-07-02T00:15:53+08:00,10.20.90.21,10.20.60.21,82141,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-006288,2026-07-02T00:15:53+08:00,10.20.90.21,10.20.10.22,55293,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011460,2026-07-02T00:15:53+08:00,10.20.90.21,10.20.30.21,90610,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-014320,2026-07-02T00:15:53+08:00,10.20.90.21,10.20.10.22,26866,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-001845,2026-07-02T00:15:54+08:00,10.20.90.21,10.20.10.21,90849,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-002608,2026-07-02T00:15:54+08:00,10.20.90.21,10.20.10.21,63579,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-013030,2026-07-02T00:15:54+08:00,10.20.90.21,10.20.10.22,48136,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-014499,2026-07-02T00:15:54+08:00,10.20.90.21,10.20.10.21,44834,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-002032,2026-07-02T00:15:55+08:00,10.20.90.21,10.20.10.22,40937,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-003363,2026-07-02T00:15:55+08:00,10.20.90.21,10.20.30.21,20050,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-012234,2026-07-02T00:15:55+08:00,10.20.90.21,10.20.60.21,12733,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-014508,2026-07-02T00:15:55+08:00,10.20.90.21,10.20.60.21,54406,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-006527,2026-07-02T00:15:56+08:00,10.20.90.21,10.20.60.21,88990,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-006865,2026-07-02T00:15:56+08:00,10.20.90.21,10.20.10.21,64272,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-009526,2026-07-02T00:15:56+08:00,10.20.90.21,10.20.30.21,99801,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011354,2026-07-02T00:15:56+08:00,10.20.90.21,10.20.60.21,72187,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-014000,2026-07-02T00:15:56+08:00,10.20.90.21,10.20.10.22,40590,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004368,2026-07-02T00:15:57+08:00,10.20.90.21,10.20.30.21,80743,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-005899,2026-07-02T00:15:57+08:00,10.20.90.21,10.20.10.21,85086,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-006236,2026-07-02T00:15:57+08:00,10.20.90.21,10.20.30.21,81091,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-009774,2026-07-02T00:15:57+08:00,10.20.90.21,10.20.10.21,44869,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011568,2026-07-02T00:15:57+08:00,10.20.90.21,10.20.10.21,54203,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-015939,2026-07-02T00:15:57+08:00,10.20.90.21,10.20.30.21,18452,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006866,2026-07-02T00:15:58+08:00,10.20.90.21,10.20.10.22,65160,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-009826,2026-07-02T00:15:58+08:00,10.20.90.21,10.20.30.21,14065,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011634,2026-07-02T00:15:58+08:00,10.20.90.21,10.20.10.22,65583,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015239,2026-07-02T00:15:58+08:00,10.20.90.21,10.20.30.21,86652,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015826,2026-07-02T00:15:58+08:00,10.20.90.21,10.20.60.21,93012,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-013049,2026-07-02T00:15:59+08:00,10.20.90.21,10.20.10.22,27015,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-014688,2026-07-02T00:15:59+08:00,10.20.90.21,10.20.30.21,55307,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-000299,2026-07-02T00:16:00+08:00,10.20.90.21,10.20.30.21,35949,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-002265,2026-07-02T00:16:00+08:00,10.20.90.21,10.20.10.21,40719,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-005144,2026-07-02T00:16:00+08:00,10.20.90.21,10.20.30.21,30775,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-005694,2026-07-02T00:16:00+08:00,10.20.90.21,10.20.30.21,69740,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-007581,2026-07-02T00:16:00+08:00,10.20.90.21,10.20.60.21,47061,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-007976,2026-07-02T00:16:00+08:00,10.20.90.21,10.20.10.22,16584,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011526,2026-07-02T00:16:00+08:00,10.20.90.21,10.20.60.21,25241,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-003105,2026-07-02T00:16:01+08:00,10.20.90.21,10.20.60.21,32144,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011062,2026-07-02T00:16:01+08:00,10.20.90.21,10.20.30.21,18803,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-011098,2026-07-02T00:16:01+08:00,10.20.90.21,10.20.10.22,26339,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011592,2026-07-02T00:16:01+08:00,10.20.90.21,10.20.60.21,62005,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004648,2026-07-02T00:16:02+08:00,10.20.90.21,10.20.10.21,81911,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004948,2026-07-02T00:16:02+08:00,10.20.90.21,10.20.10.22,93707,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-005467,2026-07-02T00:16:02+08:00,10.20.90.21,10.20.30.21,20440,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-009065,2026-07-02T00:16:02+08:00,10.20.90.21,10.20.10.21,25371,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011544,2026-07-02T00:16:02+08:00,10.20.90.21,10.20.10.22,62128,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-015412,2026-07-02T00:16:02+08:00,10.20.90.21,10.20.60.21,97759,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-001406,2026-07-02T00:16:03+08:00,10.20.90.21,10.20.10.21,20889,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-002901,2026-07-02T00:16:03+08:00,10.20.90.21,10.20.10.21,61085,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-003418,2026-07-02T00:16:03+08:00,10.20.90.21,10.20.10.21,90014,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-003548,2026-07-02T00:16:03+08:00,10.20.90.21,10.20.30.21,17543,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-006796,2026-07-02T00:16:03+08:00,10.20.90.21,10.20.10.21,87834,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-009738,2026-07-02T00:16:03+08:00,10.20.90.21,10.20.10.21,39041,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-013977,2026-07-02T00:16:03+08:00,10.20.90.21,10.20.10.21,92699,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-000948,2026-07-02T00:16:04+08:00,10.20.90.21,10.20.10.22,64986,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-006612,2026-07-02T00:16:04+08:00,10.20.90.21,10.20.10.22,77612,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011951,2026-07-02T00:16:04+08:00,10.20.90.21,10.20.10.21,30694,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-000457,2026-07-02T00:16:05+08:00,10.20.90.21,10.20.30.21,25665,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-003095,2026-07-02T00:16:05+08:00,10.20.90.21,10.20.10.22,40135,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-013204,2026-07-02T00:16:05+08:00,10.20.90.21,10.20.10.21,89556,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-000154,2026-07-02T00:16:06+08:00,10.20.90.21,10.20.30.21,68057,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-003741,2026-07-02T00:16:06+08:00,10.20.90.21,10.20.60.21,75986,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-005739,2026-07-02T00:16:06+08:00,10.20.90.21,10.20.10.21,87628,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-006492,2026-07-02T00:16:06+08:00,10.20.90.21,10.20.60.21,60264,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-008373,2026-07-02T00:16:06+08:00,10.20.90.21,10.20.10.21,38661,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-009486,2026-07-02T00:16:06+08:00,10.20.90.21,10.20.10.21,10404,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-010061,2026-07-02T00:16:06+08:00,10.20.90.21,10.20.10.21,41528,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-013059,2026-07-02T00:16:06+08:00,10.20.90.21,10.20.60.21,85813,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015637,2026-07-02T00:16:06+08:00,10.20.90.21,10.20.60.21,88095,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-000786,2026-07-02T00:16:07+08:00,10.20.90.21,10.20.10.21,25168,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-005596,2026-07-02T00:16:07+08:00,10.20.90.21,10.20.10.21,33672,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006891,2026-07-02T00:16:07+08:00,10.20.90.21,10.20.10.22,44098,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008576,2026-07-02T00:16:07+08:00,10.20.90.21,10.20.30.21,19230,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-012785,2026-07-02T00:16:07+08:00,10.20.90.21,10.20.30.21,96893,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-013089,2026-07-02T00:16:07+08:00,10.20.90.21,10.20.10.21,37837,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-013867,2026-07-02T00:16:07+08:00,10.20.90.21,10.20.60.21,56420,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015092,2026-07-02T00:16:07+08:00,10.20.90.21,10.20.10.22,52929,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015165,2026-07-02T00:16:07+08:00,10.20.90.21,10.20.10.21,55479,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-001687,2026-07-02T00:16:08+08:00,10.20.90.21,10.20.60.21,10495,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011626,2026-07-02T00:16:08+08:00,10.20.90.21,10.20.60.21,57603,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011831,2026-07-02T00:16:08+08:00,10.20.90.21,10.20.60.21,59057,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015716,2026-07-02T00:16:08+08:00,10.20.90.21,10.20.10.22,97593,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-001670,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.10.22,87316,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-001849,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.10.21,38849,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-002080,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.10.22,70020,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-002903,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.10.21,19963,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-003024,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.60.21,77489,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-005756,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.60.21,18266,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-006916,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.10.21,78164,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-007313,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.60.21,47583,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-007802,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.30.21,90524,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-009219,2026-07-02T00:16:09+08:00,10.20.90.21,10.20.10.22,42422,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-004929,2026-07-02T00:16:10+08:00,10.20.90.21,10.20.10.22,22943,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-005117,2026-07-02T00:16:10+08:00,10.20.90.21,10.20.10.22,79774,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-011306,2026-07-02T00:16:10+08:00,10.20.90.21,10.20.30.21,97485,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-011578,2026-07-02T00:16:10+08:00,10.20.90.21,10.20.60.21,43260,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-001951,2026-07-02T00:16:11+08:00,10.20.90.21,10.20.10.21,15931,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-004878,2026-07-02T00:16:11+08:00,10.20.90.21,10.20.10.21,77527,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007159,2026-07-02T00:16:11+08:00,10.20.90.21,10.20.60.21,47428,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-010008,2026-07-02T00:16:11+08:00,10.20.90.21,10.20.10.21,67207,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011454,2026-07-02T00:16:11+08:00,10.20.90.21,10.20.60.21,26482,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-007463,2026-07-02T00:16:12+08:00,10.20.90.21,10.20.10.21,13472,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-015406,2026-07-02T00:16:12+08:00,10.20.90.21,10.20.30.21,77456,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004492,2026-07-02T00:16:13+08:00,10.20.90.21,10.20.10.22,69650,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-002301,2026-07-02T00:16:14+08:00,10.20.90.21,10.20.10.21,43168,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006350,2026-07-02T00:16:14+08:00,10.20.90.21,10.20.10.21,57194,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007953,2026-07-02T00:16:14+08:00,10.20.90.21,10.20.10.21,81987,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-012104,2026-07-02T00:16:14+08:00,10.20.90.21,10.20.10.21,96334,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-009556,2026-07-02T00:16:15+08:00,10.20.90.21,10.20.10.21,32767,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-015435,2026-07-02T00:16:15+08:00,10.20.90.21,10.20.30.21,74116,low,Nginx default page,detected,scheduled vulnerability scan
